Reservation-id,Gender,Age,Ethnicity,Educational_Level,Income,Country_region,Hotel_Type,Expected_checkin,Expected_checkout,Booking_date,Adults,Children,Babies,Meal_Type,Visted_Previously,Previous_Cancellations,Deposit_type,Booking_channel,Required_Car_Parking,Reservation_Status,Use_Promotion,Discount_Rate,Room_Rate,lead_time
4234110,M,52,Latino,College,25K --50K,East,Resort,2015-12-18,2015-12-19,2015-11-04,4,2,1,FB,No,No,Refundable,Online,Yes,Check-Out,Yes,15,184,44
67215740,M,48,Latino,College,50K -- 100K,East,City Hotel,2015-12-19,2015-12-22,2015-05-29,1,1,1,BB,Yes,No,Refundable,Online,No,Check-Out,Yes,10,226,204
1822162,M,18,African American,High-School,25K --50K,North,City Hotel,2015-12-19,2015-12-22,2015-08-23,1,3,0,HB,Yes,No,No Deposit,Online,Yes,No-Show,No,0,240,118
74209935,M,42,Latino,Mid-School,25K --50K,South,Resort,2015-12-19,2015-12-20,2015-12-14,4,2,0,FB,No,No,No Deposit,Online,No,Canceled,Yes,25,107,5
19998163,F,44,Asian American,Grad,<25K,East,Resort,2015-12-19,2015-12-21,2015-11-30,1,1,0,BB,No,No,No Deposit,Online,Yes,Check-Out,Yes,5,191,19
37802991,F,20,caucasian,High-School,<25K,East,Airport Hotels,2015-12-19,2015-12-20,2015-10-19,2,1,1,BB,No,No,No Deposit,Direct,Yes,Canceled,No,0,137,61
83495518,F,57,caucasian,College,25K --50K,South,Airport Hotels,2015-12-19,2015-12-20,2015-12-03,3,2,0,BB,No,No,No Deposit,Online,No,No-Show,No,0,241,16
89707626,F,50,caucasian,College,<25K,West,Resort,2015-12-19,2015-12-20,2015-08-19,2,2,0,FB,No,No,Non-Refundable,Direct,No,Canceled,No,0,140,122
70570562,M,21,Latino,Grad,25K --50K,North,Resort,2015-12-19,2015-12-22,2015-11-14,1,2,1,BB,No,No,Refundable,Direct,Yes,Check-Out,Yes,10,176,35
74069161,M,21,African American,College,<25K,South,Airport Hotels,2015-12-19,2015-12-20,2015-12-18,1,1,0,BB,No,No,Refundable,Online,Yes,Check-Out,Yes,20,117,1
42827199,F,48,Asian American,High-School,25K --50K,East,Airport Hotels,2015-12-19,2015-12-22,2015-12-07,1,2,0,HB,No,No,No Deposit,Online,Yes,Check-Out,Yes,15,181,12
71271635,M,29,Asian American,Grad,25K --50K,North,Resort,2015-12-21,2015-12-22,2015-11-23,4,2,0,FB,Yes,No,Refundable,Online,Yes,Check-Out,Yes,25,158,28
87177255,M,41,Asian American,College,<25K,South,Resort,2015-12-20,2015-12-22,2015-06-05,1,1,0,HB,No,No,No Deposit,Direct,Yes,Canceled,Yes,40,101,198
13619968,F,53,Asian American,College,<25K,South,City Hotel,2015-12-20,2015-12-24,2015-11-19,2,2,0,BB,No,No,No Deposit,Direct,Yes,Canceled,No,0,215,31
36513977,F,29,Latino,Mid-School,25K --50K,West,City Hotel,2015-12-20,2015-12-21,2015-11-19,1,3,0,HB,Yes,No,No Deposit,Agent,No,No-Show,Yes,20,245,31
89442674,F,66,Latino,Grad,<25K,South,City Hotel,2015-12-20,2015-12-23,2015-07-26,2,3,0,BB,No,No,Refundable,Agent,No,Check-Out,Yes,20,143,147
20603809,M,26,Latino,Grad,<25K,South,Resort,2015-12-20,2015-12-21,2015-08-11,5,2,1,FB,Yes,No,Refundable,Online,Yes,Check-Out,Yes,10,155,131
94758359,M,47,African American,High-School,>100K,South,Resort,2015-12-20,2015-12-21,2015-10-29,3,1,1,BB,No,No,Refundable,Online,Yes,Check-Out,No,0,166,52
58263643,F,32,African American,High-School,>100K,East,City Hotel,2015-12-20,2015-12-21,2015-10-31,3,1,0,FB,Yes,No,No Deposit,Online,Yes,Check-Out,Yes,10,123,50
49017541,F,38,Latino,High-School,25K --50K,East,City Hotel,2015-12-20,2015-12-21,2015-05-25,2,1,1,FB,No,No,Non-Refundable,Agent,Yes,Check-Out,No,0,208,209
22949926,M,56,caucasian,High-School,<25K,East,Resort,2016-12-18,2016-12-20,2016-07-02,3,2,0,FB,Yes,No,Refundable,Online,Yes,Canceled,Yes,10,126,169
65461688,M,68,African American,High-School,25K --50K,North,Airport Hotels,2015-12-20,2015-12-21,2015-05-19,1,3,1,HB,Yes,No,Refundable,Online,Yes,No-Show,No,0,136,215
12240447,M,32,Asian American,Grad,25K --50K,East,Airport Hotels,2015-12-20,2015-12-21,2015-12-19,2,2,0,HB,Yes,No,No Deposit,Direct,Yes,No-Show,No,0,195,1
12830668,F,24,caucasian,College,50K -- 100K,East,Airport Hotels,2015-12-20,2015-12-21,2015-10-27,1,1,2,BB,No,No,No Deposit,Online,No,Check-Out,Yes,10,115,54
97428239,M,41,African American,Grad,25K --50K,North,Airport Hotels,2015-12-20,2015-12-21,2015-10-28,2,1,0,HB,No,No,No Deposit,Online,Yes,Check-Out,Yes,20,137,53
31155590,M,48,African American,Mid-School,25K --50K,North,Resort,2016-12-18,2016-12-19,2016-08-04,2,2,0,BB,Yes,Yes,Refundable,Online,Yes,Check-Out,Yes,10,158,136
67849934,M,56,Asian American,Mid-School,25K --50K,South,Airport Hotels,2015-12-20,2015-12-22,2015-08-02,2,1,0,HB,No,No,Refundable,Direct,No,Check-Out,Yes,5,140,140
48272294,F,18,Asian American,College,50K -- 100K,South,Resort,2016-12-18,2016-12-20,2016-06-17,2,3,1,BB,No,No,Refundable,Direct,No,Check-Out,Yes,10,126,184
40773656,F,65,caucasian,Mid-School,25K --50K,South,Resort,2015-12-20,2015-12-21,2015-10-04,5,1,1,FB,Yes,No,No Deposit,Direct,Yes,Canceled,Yes,5,213,77
76645934,M,37,African American,College,<25K,South,Airport Hotels,2015-12-20,2015-12-21,2015-05-25,5,2,0,BB,Yes,No,No Deposit,Direct,Yes,Check-Out,Yes,20,217,209
21475246,F,59,Latino,Mid-School,25K --50K,North,City Hotel,2015-12-20,2015-12-21,2015-07-30,2,2,1,FB,Yes,No,No Deposit,Online,No,Canceled,Yes,15,190,143
45775697,F,65,caucasian,High-School,>100K,South,City Hotel,2015-12-20,2015-12-22,2015-09-30,4,3,1,HB,No,No,No Deposit,Agent,No,Canceled,No,0,134,81
38825402,M,53,African American,High-School,<25K,South,Airport Hotels,2015-12-20,2015-12-21,2015-12-02,2,1,0,HB,No,No,No Deposit,Online,Yes,Check-Out,Yes,20,126,18
87723227,F,56,caucasian,College,<25K,South,Resort,2015-12-20,2015-12-21,2015-09-12,2,2,0,BB,No,No,Refundable,Direct,Yes,Canceled,Yes,10,133,99
99752086,M,40,Asian American,College,<25K,East,Airport Hotels,2015-12-20,2015-12-21,2015-10-02,3,2,0,HB,No,No,Refundable,Online,Yes,Check-Out,No,0,131,79
67149105,M,26,Asian American,High-School,>100K,West,Airport Hotels,2015-12-20,2015-12-23,2015-09-02,2,1,0,FB,No,No,Refundable,Online,Yes,Check-Out,Yes,30,133,109
26652392,F,64,African American,Grad,25K --50K,South,Airport Hotels,2015-12-20,2015-12-21,2015-05-16,2,1,0,HB,No,No,No Deposit,Online,No,Check-Out,Yes,25,145,218
19027859,F,45,caucasian,Mid-School,25K --50K,South,Airport Hotels,2015-12-20,2015-12-21,2015-06-27,1,1,0,HB,Yes,No,No Deposit,Online,Yes,Canceled,Yes,30,136,176
13485948,M,55,Latino,Grad,>100K,West,City Hotel,2015-12-20,2015-12-22,2015-08-23,2,3,0,BB,Yes,No,No Deposit,Online,Yes,Canceled,Yes,40,162,119
12613875,M,28,Latino,Grad,25K --50K,South,City Hotel,2015-12-20,2015-12-22,2015-11-15,1,1,1,BB,Yes,Yes,No Deposit,Agent,No,Canceled,No,0,144,35
27973038,F,63,Asian American,Grad,25K --50K,South,Resort,2015-12-20,2015-12-21,2015-10-05,1,1,1,BB,Yes,Yes,Refundable,Online,No,Canceled,Yes,25,143,76
14367575,M,48,African American,Mid-School,<25K,East,City Hotel,2015-12-21,2015-12-24,2015-09-09,1,2,0,HB,No,No,Refundable,Online,No,Check-Out,Yes,5,248,103
7168457,F,19,Latino,Grad,50K -- 100K,West,Airport Hotels,2015-12-21,2015-12-23,2015-06-15,2,1,0,FB,Yes,No,Non-Refundable,Online,Yes,Check-Out,Yes,30,181,189
33715890,M,51,Asian American,Mid-School,>100K,South,City Hotel,2015-12-21,2015-12-22,2015-05-16,2,1,0,HB,Yes,No,No Deposit,Agent,Yes,Canceled,Yes,20,247,219
78516594,F,50,caucasian,Mid-School,>100K,South,Resort,2015-12-21,2015-12-22,2015-10-10,2,2,0,HB,Yes,No,No Deposit,Direct,Yes,Canceled,Yes,15,187,72
64032114,M,62,African American,High-School,25K --50K,East,Resort,2015-12-21,2015-12-22,2015-07-31,2,1,0,FB,No,No,No Deposit,Direct,Yes,Check-Out,No,0,242,143
98525641,M,42,African American,Mid-School,<25K,East,Airport Hotels,2015-12-21,2015-12-22,2015-10-07,2,2,1,BB,No,No,No Deposit,Online,Yes,Canceled,Yes,20,121,75
50303139,M,63,Asian American,College,>100K,South,Airport Hotels,2015-12-28,2016-01-01,2015-07-23,2,1,0,FB,Yes,Yes,No Deposit,Online,No,Check-Out,Yes,30,140,158
11607733,M,40,Asian American,Grad,25K --50K,North,Resort,2015-12-21,2015-12-23,2015-09-30,2,1,0,FB,No,No,No Deposit,Agent,Yes,Canceled,Yes,25,172,82
85031713,M,54,caucasian,Mid-School,25K --50K,South,City Hotel,2015-12-21,2015-12-24,2015-10-18,2,1,1,FB,Yes,No,No Deposit,Direct,Yes,Check-Out,Yes,20,129,64
62507339,F,65,African American,College,<25K,West,City Hotel,2015-12-28,2015-12-30,2015-11-22,5,2,1,FB,Yes,No,Refundable,Online,Yes,No-Show,Yes,20,210,36
20933267,M,50,Asian American,High-School,50K -- 100K,South,Resort,2015-12-21,2015-12-23,2015-05-19,2,2,2,FB,No,No,No Deposit,Agent,No,Canceled,Yes,10,137,216
94992721,F,65,Asian American,College,25K --50K,North,City Hotel,2015-12-21,2015-12-23,2015-08-24,1,2,2,BB,No,No,Refundable,Direct,Yes,Check-Out,No,0,166,119
62405749,M,63,caucasian,College,50K -- 100K,South,City Hotel,2015-12-21,2015-12-24,2015-10-13,2,2,0,BB,No,No,Refundable,Online,Yes,Check-Out,Yes,40,132,69
32431995,M,66,caucasian,College,<25K,East,City Hotel,2015-12-24,2015-12-27,2015-12-04,2,2,0,BB,No,No,No Deposit,Agent,Yes,Canceled,Yes,10,129,20
59586913,F,51,African American,College,>100K,South,Airport Hotels,2015-12-22,2015-12-23,2015-09-14,3,1,2,BB,No,No,Refundable,Online,Yes,Canceled,Yes,25,152,99
96718926,F,39,African American,College,>100K,South,Resort,2015-12-22,2015-12-23,2015-09-26,5,2,1,FB,No,No,No Deposit,Direct,Yes,Check-Out,Yes,10,182,87
42127825,F,47,caucasian,Mid-School,50K -- 100K,West,Resort,2015-12-22,2015-12-23,2015-09-29,2,2,1,BB,No,No,No Deposit,Direct,Yes,Check-Out,No,0,136,84
67370555,F,38,African American,High-School,<25K,East,Airport Hotels,2015-12-22,2015-12-23,2015-06-22,3,3,1,BB,No,No,Refundable,Direct,Yes,Check-Out,Yes,10,203,183
44945241,M,55,caucasian,High-School,>100K,North,Airport Hotels,2015-12-22,2015-12-24,2015-11-02,5,2,0,BB,No,No,No Deposit,Online,Yes,Check-Out,Yes,25,207,50
77711488,F,26,Latino,Grad,25K --50K,South,Resort,2015-12-22,2015-12-23,2015-06-18,2,3,0,FB,No,No,Refundable,Agent,No,Canceled,No,0,193,187
66344012,M,54,African American,Grad,25K --50K,South,Resort,2015-12-22,2015-12-25,2015-07-24,1,1,0,FB,No,No,No Deposit,Online,No,No-Show,Yes,10,167,151
40084086,F,24,caucasian,Mid-School,>100K,North,Airport Hotels,2015-12-22,2015-12-23,2015-07-13,1,2,0,HB,No,No,Non-Refundable,Direct,Yes,Check-Out,No,0,197,162
18700410,M,64,Latino,High-School,<25K,North,City Hotel,2015-12-22,2015-12-23,2015-09-05,3,1,0,FB,Yes,No,No Deposit,Online,No,Check-Out,Yes,10,165,108
90901646,F,65,caucasian,Mid-School,<25K,South,Airport Hotels,2015-12-22,2015-12-25,2015-09-21,1,2,1,HB,Yes,Yes,No Deposit,Online,Yes,Canceled,Yes,25,239,92
85513124,F,66,Latino,College,<25K,South,Airport Hotels,2015-12-22,2015-12-23,2015-10-25,2,2,0,BB,No,No,Non-Refundable,Direct,No,Check-Out,Yes,5,197,58
50207933,M,59,African American,High-School,50K -- 100K,South,City Hotel,2016-03-10,2016-03-11,2016-02-13,3,1,0,HB,No,No,Refundable,Online,Yes,Check-Out,Yes,15,230,26
84900051,F,58,Latino,College,<25K,North,Airport Hotels,2016-10-27,2016-10-29,2016-08-31,4,1,0,HB,No,No,Refundable,Online,Yes,Canceled,Yes,10,224,57
40492363,F,34,caucasian,High-School,50K -- 100K,North,Airport Hotels,2015-12-22,2015-12-23,2015-10-07,3,1,0,HB,No,No,No Deposit,Agent,No,Canceled,Yes,10,191,76
41359467,M,46,caucasian,College,50K -- 100K,East,Resort,2015-12-22,2015-12-25,2015-08-04,1,1,0,HB,No,No,No Deposit,Online,Yes,Canceled,Yes,40,197,140
30187143,M,33,Latino,Mid-School,50K -- 100K,South,City Hotel,2016-12-21,2016-12-23,2016-05-17,2,1,1,BB,Yes,No,No Deposit,Online,Yes,Check-Out,Yes,25,132,218
52565957,F,33,caucasian,Mid-School,50K -- 100K,East,Resort,2015-12-22,2015-12-25,2015-12-07,2,1,0,HB,No,No,Non-Refundable,Online,No,Canceled,Yes,25,177,15
5328859,M,45,caucasian,Grad,25K --50K,East,City Hotel,2015-12-22,2015-12-23,2015-09-08,2,1,2,BB,No,No,Refundable,Agent,Yes,Check-Out,No,0,121,105
93406499,M,48,caucasian,College,25K --50K,North,Airport Hotels,2015-12-22,2015-12-23,2015-06-25,1,1,1,HB,No,No,Refundable,Direct,Yes,Canceled,No,0,226,180
69587839,M,52,caucasian,College,25K --50K,East,Resort,2015-12-22,2015-12-24,2015-12-07,2,2,1,BB,No,No,No Deposit,Online,No,Check-Out,Yes,20,155,15
57706592,F,32,African American,College,<25K,North,Resort,2015-12-23,2015-12-26,2015-09-16,5,1,0,FB,No,No,No Deposit,Online,Yes,Canceled,Yes,10,179,98
51184570,M,53,caucasian,Mid-School,50K -- 100K,South,Resort,2015-12-23,2015-12-27,2015-10-29,2,1,0,FB,No,No,No Deposit,Direct,Yes,Check-Out,Yes,5,203,55
34033772,F,60,Asian American,College,25K --50K,West,Airport Hotels,2016-12-28,2016-12-30,2016-07-23,1,2,0,FB,No,No,Refundable,Online,Yes,Canceled,Yes,10,122,158
66325939,F,64,African American,High-School,<25K,North,City Hotel,2017-06-06,2017-06-08,2017-01-13,4,3,0,BB,Yes,No,No Deposit,Direct,Yes,No-Show,Yes,5,177,144
37205192,M,18,Asian American,College,<25K,South,Resort,2015-12-23,2015-12-26,2015-10-07,2,1,0,FB,Yes,No,No Deposit,Online,Yes,Canceled,No,0,237,77
62680837,M,19,Latino,Mid-School,50K -- 100K,North,Airport Hotels,2015-12-23,2015-12-25,2015-06-09,3,2,0,HB,No,No,No Deposit,Online,No,No-Show,Yes,20,214,197
89190435,M,42,African American,Grad,50K -- 100K,South,City Hotel,2015-12-23,2015-12-24,2015-09-10,3,1,1,HB,No,No,No Deposit,Online,Yes,Check-Out,Yes,5,107,104
49974618,F,61,African American,Grad,25K --50K,East,City Hotel,2015-12-23,2015-12-24,2015-05-20,4,2,0,BB,Yes,No,No Deposit,Online,No,Check-Out,Yes,15,117,217
88437856,F,55,caucasian,Mid-School,<25K,South,City Hotel,2015-12-23,2015-12-26,2015-07-01,3,2,0,HB,Yes,No,Non-Refundable,Online,Yes,Check-Out,Yes,25,131,175
35531104,M,68,Latino,High-School,50K -- 100K,East,City Hotel,2015-12-23,2015-12-25,2015-07-15,5,3,0,FB,No,No,No Deposit,Online,No,Check-Out,Yes,10,215,161
88880626,M,68,Asian American,College,25K --50K,South,City Hotel,2015-12-23,2015-12-25,2015-10-10,3,1,0,FB,No,No,Non-Refundable,Direct,No,Check-Out,No,0,215,74
58934966,F,69,African American,Mid-School,50K -- 100K,West,Resort,2015-12-23,2015-12-24,2015-08-12,2,2,2,HB,No,No,No Deposit,Online,Yes,No-Show,No,0,203,133
49384473,F,33,Asian American,College,<25K,North,City Hotel,2015-12-24,2015-12-25,2015-09-12,2,1,0,FB,Yes,No,No Deposit,Direct,Yes,No-Show,Yes,5,157,103
1230973,M,22,caucasian,College,50K -- 100K,North,City Hotel,2015-12-23,2015-12-26,2015-11-30,2,1,0,FB,No,No,No Deposit,Direct,Yes,No-Show,Yes,25,145,23
71582213,F,22,Latino,College,50K -- 100K,East,Resort,2015-12-24,2015-12-26,2015-10-07,1,2,0,FB,No,No,Refundable,Online,Yes,Canceled,Yes,30,154,78
55483413,F,68,African American,College,25K --50K,East,City Hotel,2015-12-24,2015-12-26,2015-06-03,1,1,0,HB,No,No,Refundable,Online,Yes,Check-Out,Yes,20,101,204
42869551,M,27,Asian American,College,<25K,North,City Hotel,2015-12-24,2015-12-25,2015-11-03,2,2,0,HB,No,No,No Deposit,Online,Yes,Canceled,No,0,145,51
4558353,F,40,African American,Grad,50K -- 100K,West,City Hotel,2015-12-24,2015-12-25,2015-12-05,2,1,0,FB,No,No,Non-Refundable,Online,Yes,Check-Out,Yes,10,122,19
87360349,F,20,Asian American,Grad,>100K,North,Resort,2015-12-25,2015-12-27,2015-06-29,1,1,1,BB,Yes,No,Refundable,Agent,Yes,Check-Out,Yes,25,197,179
80648356,F,62,African American,College,50K -- 100K,North,City Hotel,2015-12-25,2015-12-26,2015-11-03,2,1,0,BB,No,No,No Deposit,Direct,Yes,No-Show,Yes,10,166,52
11937522,M,21,caucasian,High-School,>100K,South,Resort,2015-12-25,2015-12-26,2015-07-27,2,3,1,HB,No,No,No Deposit,Direct,Yes,Check-Out,Yes,10,157,151
54091362,M,38,caucasian,Grad,50K -- 100K,West,Airport Hotels,2015-12-25,2015-12-27,2015-08-30,2,2,0,FB,No,No,No Deposit,Online,Yes,Canceled,Yes,5,235,117
55195199,M,28,African American,High-School,25K --50K,East,City Hotel,2015-12-25,2015-12-29,2015-11-08,2,2,0,FB,No,No,No Deposit,Agent,Yes,Check-Out,Yes,5,229,47
77442368,F,56,African American,Grad,25K --50K,West,City Hotel,2015-12-25,2015-12-26,2015-12-19,5,2,1,FB,No,No,Refundable,Agent,Yes,Check-Out,Yes,5,112,6
83175791,F,43,caucasian,College,50K -- 100K,North,City Hotel,2015-12-25,2015-12-28,2015-11-23,2,2,0,BB,Yes,No,No Deposit,Online,Yes,Check-Out,Yes,20,237,32
1350889,F,64,Latino,High-School,<25K,South,Resort,2015-12-25,2015-12-26,2015-08-01,1,3,1,HB,No,No,No Deposit,Direct,Yes,Canceled,Yes,20,120,146
84992928,M,28,Latino,College,50K -- 100K,South,Resort,2015-12-25,2015-12-26,2015-06-05,3,1,1,FB,No,No,No Deposit,Online,Yes,Check-Out,Yes,10,211,203
48361750,F,37,Asian American,Grad,25K --50K,West,City Hotel,2015-12-25,2015-12-27,2015-10-01,2,2,0,HB,Yes,Yes,Refundable,Online,Yes,Check-Out,No,0,116,85
32490684,M,59,caucasian,Mid-School,25K --50K,North,Airport Hotels,2015-12-26,2015-12-27,2015-07-14,2,3,2,FB,No,No,No Deposit,Direct,Yes,Check-Out,Yes,20,108,165
20899839,F,28,Asian American,College,25K --50K,South,Airport Hotels,2015-12-26,2015-12-27,2015-09-30,2,2,0,FB,No,No,No Deposit,Agent,Yes,Canceled,Yes,10,236,87
43744616,F,66,Asian American,College,50K -- 100K,West,City Hotel,2015-12-26,2015-12-30,2015-11-12,5,2,0,BB,Yes,Yes,No Deposit,Online,Yes,Check-Out,Yes,10,214,44
7613350,M,20,Latino,High-School,50K -- 100K,South,Airport Hotels,2016-12-26,2016-12-27,2016-05-29,2,2,0,FB,No,No,Refundable,Online,Yes,Check-Out,Yes,20,140,211
68911780,F,26,Asian American,College,<25K,South,City Hotel,2015-12-26,2015-12-27,2015-10-27,2,2,0,HB,Yes,Yes,No Deposit,Agent,Yes,Canceled,Yes,10,202,60
94564714,M,47,caucasian,High-School,<25K,South,City Hotel,2015-12-26,2015-12-28,2015-06-29,1,1,0,FB,No,No,No Deposit,Online,Yes,No-Show,No,0,153,180
72066560,M,22,Latino,College,>100K,West,Airport Hotels,2015-12-26,2015-12-27,2015-11-19,4,2,0,HB,Yes,Yes,Non-Refundable,Online,No,Check-Out,No,0,201,37
89049183,M,59,caucasian,Mid-School,>100K,West,Airport Hotels,2015-12-26,2015-12-29,2015-08-06,4,2,2,BB,Yes,Yes,No Deposit,Agent,Yes,Canceled,Yes,5,149,142
82777520,F,39,Latino,Grad,>100K,South,City Hotel,2015-12-26,2015-12-30,2015-10-21,1,2,0,BB,No,No,No Deposit,Online,No,Check-Out,Yes,10,199,66
91739164,F,44,Asian American,College,25K --50K,South,Resort,2015-12-26,2015-12-27,2015-10-22,2,1,0,FB,No,No,No Deposit,Online,No,No-Show,No,0,193,65
76111961,M,34,Latino,College,<25K,East,City Hotel,2015-12-26,2015-12-30,2015-08-09,2,1,0,HB,No,No,No Deposit,Direct,Yes,Canceled,Yes,30,107,139
64379376,F,50,African American,Mid-School,25K --50K,South,City Hotel,2015-12-26,2015-12-27,2015-08-28,2,3,0,FB,No,No,Non-Refundable,Online,Yes,No-Show,Yes,5,160,120
69018311,M,45,Asian American,College,>100K,South,City Hotel,2015-12-26,2015-12-27,2015-08-01,2,2,0,HB,Yes,No,No Deposit,Online,Yes,Check-Out,Yes,5,238,147
96498114,F,28,caucasian,College,25K --50K,West,Airport Hotels,2015-12-26,2015-12-28,2015-09-02,2,2,1,FB,No,No,No Deposit,Direct,Yes,Canceled,Yes,30,185,115
263219,F,23,caucasian,Grad,<25K,West,Airport Hotels,2015-12-26,2015-12-28,2015-07-09,3,2,0,FB,No,No,No Deposit,Online,Yes,Canceled,No,0,115,170
32658876,F,19,caucasian,Grad,<25K,North,Airport Hotels,2015-12-26,2015-12-28,2015-06-19,2,2,1,BB,No,No,No Deposit,Online,Yes,Check-Out,Yes,20,143,190
67998267,F,45,African American,Mid-School,25K --50K,South,City Hotel,2015-12-27,2015-12-28,2015-10-24,5,1,0,HB,No,No,No Deposit,Direct,Yes,No-Show,No,0,173,64
1810427,F,53,caucasian,Grad,<25K,South,Resort,2015-12-27,2015-12-28,2015-07-04,3,2,1,HB,No,No,Non-Refundable,Online,Yes,No-Show,No,0,176,176
30063083,M,21,Asian American,High-School,<25K,East,Airport Hotels,2015-12-27,2015-12-30,2015-09-12,2,2,0,FB,No,No,No Deposit,Direct,Yes,Check-Out,Yes,25,166,106
26784665,F,27,African American,College,>100K,South,City Hotel,2015-12-27,2015-12-29,2015-08-19,1,1,0,FB,No,No,Refundable,Online,Yes,Canceled,Yes,5,164,130
73709914,M,28,Latino,Grad,<25K,North,Airport Hotels,2015-12-27,2015-12-29,2015-07-27,4,2,0,FB,Yes,No,Refundable,Agent,Yes,No-Show,Yes,20,200,153
99562800,F,56,Asian American,High-School,<25K,North,City Hotel,2015-12-27,2015-12-31,2015-06-16,2,3,0,HB,No,No,No Deposit,Online,Yes,No-Show,Yes,30,130,194
97115093,M,18,Asian American,College,<25K,North,Resort,2015-12-27,2015-12-28,2015-10-05,1,2,0,BB,No,No,No Deposit,Direct,No,Check-Out,No,0,191,83
12048125,F,57,caucasian,Grad,50K -- 100K,East,Airport Hotels,2015-12-27,2015-12-28,2015-08-16,1,3,0,BB,No,No,Refundable,Agent,No,No-Show,Yes,40,243,133
75291441,M,63,Asian American,Grad,50K -- 100K,West,City Hotel,2015-12-27,2015-12-28,2015-08-24,1,2,0,BB,No,No,No Deposit,Online,Yes,Canceled,No,0,155,125
26348009,F,32,Latino,High-School,25K --50K,South,City Hotel,2015-12-27,2015-12-28,2015-10-21,3,1,0,HB,Yes,Yes,Refundable,Online,No,Check-Out,Yes,20,219,67
98520261,F,53,Latino,Mid-School,50K -- 100K,East,Resort,2015-12-27,2015-12-31,2015-09-11,5,2,1,FB,No,No,Refundable,Agent,No,Check-Out,Yes,5,207,107
5904318,F,24,Latino,College,25K --50K,East,Airport Hotels,2015-12-27,2015-12-28,2015-12-12,2,2,1,HB,No,No,Non-Refundable,Agent,No,Check-Out,No,0,179,15
33191536,F,38,Latino,High-School,<25K,North,Resort,2015-12-27,2015-12-29,2015-10-14,2,2,1,BB,No,No,No Deposit,Direct,No,Check-Out,Yes,20,184,74
186428,M,61,caucasian,College,25K --50K,South,Airport Hotels,2015-12-27,2015-12-28,2015-10-23,5,3,0,HB,Yes,Yes,Refundable,Online,No,Canceled,Yes,25,247,65
60331832,M,51,Asian American,College,<25K,South,Airport Hotels,2015-12-27,2015-12-28,2015-06-20,2,2,1,BB,Yes,No,Refundable,Online,Yes,Check-Out,Yes,10,247,190
23411586,F,69,caucasian,Mid-School,50K -- 100K,East,Airport Hotels,2015-12-27,2015-12-28,2015-12-01,2,2,0,BB,No,No,No Deposit,Direct,Yes,Check-Out,Yes,10,204,26
58090149,F,39,African American,Grad,50K -- 100K,South,Airport Hotels,2015-12-27,2015-12-28,2015-11-30,2,1,0,HB,Yes,No,No Deposit,Online,No,Canceled,Yes,15,188,27
11709297,M,68,caucasian,College,>100K,East,Resort,2015-12-27,2015-12-28,2015-07-16,2,1,1,FB,No,No,Refundable,Agent,No,Check-Out,Yes,10,154,164
54685755,M,38,caucasian,College,25K --50K,East,Resort,2015-12-27,2015-12-29,2015-08-24,1,2,1,FB,No,No,No Deposit,Online,No,Check-Out,No,0,217,125
3408785,F,20,Asian American,Mid-School,>100K,North,Resort,2015-12-27,2015-12-31,2015-07-01,2,1,1,FB,No,No,No Deposit,Online,Yes,Check-Out,Yes,20,203,179
95238507,F,65,African American,College,50K -- 100K,South,Airport Hotels,2015-12-27,2015-12-28,2015-07-03,2,2,0,HB,No,No,No Deposit,Online,No,Canceled,Yes,5,174,177
89459069,F,57,caucasian,College,25K --50K,East,Airport Hotels,2015-12-27,2015-12-29,2015-07-07,1,1,0,HB,Yes,No,No Deposit,Agent,No,Check-Out,Yes,20,101,173
18039858,M,60,Asian American,College,50K -- 100K,South,City Hotel,2015-12-27,2015-12-30,2015-10-30,1,2,0,BB,No,No,Non-Refundable,Online,No,Check-Out,No,0,191,58
14003306,M,23,caucasian,Mid-School,>100K,East,Airport Hotels,2016-01-25,2016-01-29,2015-10-18,2,1,1,FB,No,No,Refundable,Online,No,Check-Out,Yes,15,230,99
